A_0	A_1	R_0	R_1	R_2	R_3	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
1	#	1	#	#	#	1	0.026221056655577907	0.4827586206896552	1	149.0971469130529	9966	9518	0.3333333333333333	3221.428345772056	56	116
#	1	#	0	#	0	1	0.0	0.0	1	175.62630189196	9570	9570	0.5	9562.197688577351	0	55
#	1	#	#	1	1	1	0.2373046875	0.75	1	164.5497728988878	9994	9610	0.5	150.18721612360974	36	48
#	0	0	#	0	#	1	0.0	0.0	1	179.17375145730313	9693	9693	0.5	10150.880579753317	0	37
#	1	0	1	#	#	1	0.19649623617673456	0.7222222222222222	1	125.37119275645519	9964	9708	0.5	125.37119275645519	26	36
0	1	1	1	#	1	0	0.0	0.0	1	177.77504000000002	9738	9738	0.8333333333333334	176.336	0	9
#	0	#	0	1	0	0	0.004115226337448558	0.3333333333333333	1	141.55455999999998	9828	9828	0.6666666666666666	141.55455999999998	3	9
0	0	0	#	#	#	1	0.0	0.0	2	141.527325990912	9845	9845	0.5	283.054651981824	0	17
1	1	#	#	#	1	0	0.0	0.0	1	132.29310719999998	9897	9897	0.5	132.29310719999998	0	11
1	1	#	#	#	0	1	0.0	0.0	1	160.44	9954	9954	0.5	149.8	0	6
#	0	0	#	1	#	0	0.03125	0.5	1	134.75	9969	9969	0.5	134.75	2	4
