A_0	A_1	R_0	R_1	R_2	R_3	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
0	0	#	0	0	1	1	0.030709355619777536	0.49825783972125437	9	0	9945	831	0.8333333333333334	0	143	287
1	#	#	#	1	#	1	0.2373046875	0.75	7	0	9994	847	0.3333333333333333	0	1716	2288
1	1	1	#	0	1	1	1.0	1.0	27	0	9996	848	0.8333333333333334	0	286	286
0	1	1	1	0	1	1	1.0	1.0	41	0	9967	849	1.0	0	143	143
#	#	1	0	1	#	1	0.09553456695122477	0.6252189141856392	7	0	9994	854	0.5	0	714	1142
1	#	#	0	1	#	1	0.2379981548454611	0.7504378283712785	10	0	9994	857	0.5	0	857	1142
#	1	1	1	#	0	1	0.03125	0.5	7	0	9986	861	0.6666666666666666	0	285	570
0	1	1	1	1	#	1	1.0	1.0	35	0	9986	879	0.8333333333333334	0	286	286
1	#	0	1	1	1	1	1.0	1.0	28	0	9979	890	0.8333333333333334	0	285	285
#	#	1	1	0	0	1	0.03125	0.5	6	0	9956	901	0.6666666666666666	0	284	568
0	1	1	#	1	1	1	0.03125	0.5	17	0	9974	904	0.8333333333333334	0	142	284
0	0	#	#	#	1	1	0.03125	0.5	6	0	9991	905	0.5	0	568	1136
0	1	#	1	1	1	1	1.0	1.0	36	0	9998	911	0.8333333333333334	0	284	284
#	0	#	#	#	1	1	0.03118125827564982	0.4997798326728313	3	0	9991	913	0.3333333333333333	0	1135	2271
0	1	#	1	1	#	1	1.0	1.0	28	0	9998	918	0.6666666666666666	0	567	567
0	0	1	1	0	0	1	1.0	1.0	31	0	9956	925	1.0	0	142	142
1	0	#	#	1	#	0	0.0	0.0	4	0	927	927	0.5	0	0	1134
1	1	1	#	#	1	1	1.0	1.0	32	0	9996	935	0.6666666666666666	0	566	566
#	1	1	#	0	1	1	0.2366079625334324	0.7495590828924162	12	0	9996	935	0.6666666666666666	0	425	567
#	1	1	1	#	#	1	0.2376539731143678	0.7502206531332745	14	0	9996	939	0.5	0	850	1133
0	1	1	1	#	1	1	1.0	1.0	47	0	9974	939	0.8333333333333334	0	284	284
#	1	1	1	1	0	1	0.03125	0.5	4	0	9986	947	0.8333333333333334	0	142	284
1	0	1	0	1	#	0	0.0	0.0	1	0	954	954	0.8333333333333334	0	0	283
1	0	0	#	1	1	1	1.0	1.0	38	0	9980	973	0.8333333333333334	0	282	282
1	1	#	1	1	1	0	0.0	0.0	3	0	975	975	0.8333333333333334	0	0	282
0	1	1	#	#	1	1	0.03125	0.5	13	0	9974	981	0.6666666666666666	0	282	564
#	#	#	1	1	0	1	0.09511383996107521	0.6246672582076309	3	0	9986	982	0.5	0	704	1127
0	#	1	0	1	#	1	0.03152851873702252	0.5008880994671403	5	0	9991	984	0.6666666666666666	0	282	563
0	1	1	#	1	#	1	0.03152851873702252	0.5008880994671403	13	0	9986	986	0.6666666666666666	0	282	563
1	#	0	1	#	1	0	0.0009765625	0.25	1	0	9958	988	0.6666666666666666	0	141	564
1	1	1	1	#	#	0	0.03125	0.5	6	0	9988	997	0.6666666666666666	0	281	562
1	1	#	1	0	1	1	1.0	1.0	40	0	9996	999	0.8333333333333334	0	282	282
1	0	0	0	#	#	1	0.03125	0.5	11	0	9989	1001	0.6666666666666666	0	282	564
1	#	0	0	1	1	1	1.0	1.0	26	0	9980	1009	0.8333333333333334	0	281	281
0	#	1	#	0	#	1	0.23519719919186724	0.7486631016042781	10	0	9968	1012	0.5	0	840	1122
1	1	1	#	1	#	1	0.0315295152135944	0.5008912655971479	7	0	9994	1029	0.6666666666666666	0	281	561
1	#	#	#	1	1	1	1.0	1.0	36	0	9994	1041	0.5	0	1120	1120
#	1	#	1	0	1	1	1.0	1.0	30	0	9996	1041	0.6666666666666666	0	560	560
0	#	#	1	0	1	1	0.2373046875	0.75	11	0	9968	1044	0.6666666666666666	0	420	560
0	1	1	1	1	0	1	1.0	1.0	35	0	9986	1046	1.0	0	140	140
0	0	1	#	0	#	1	1.0	1.0	33	0	9968	1054	0.6666666666666666	0	559	559
1	#	1	1	0	1	1	0.03181406485117637	0.5017921146953405	7	0	9996	1067	0.8333333333333334	0	140	279
0	1	#	1	#	1	1	1.0	1.0	36	0	9998	1067	0.6666666666666666	0	559	559
0	1	1	#	0	1	1	0.030693964388101038	0.4982078853046595	11	0	9967	1076	0.8333333333333334	0	139	279
#	1	#	1	1	1	1	1.0	1.0	30	0	9998	1083	0.6666666666666666	0	557	557
1	#	0	0	#	1	1	0.2373046875	0.75	10	0	9980	1084	0.6666666666666666	0	417	556
1	1	#	#	#	1	1	1.0	1.0	34	0	9996	1085	0.5	0	1114	1114
0	#	1	1	0	0	0	0.0	0.0	2	0	1086	1086	0.8333333333333334	0	0	278
1	#	1	0	#	0	1	0.0010031461311068577	0.2513464991023339	2	0	9993	1091	0.6666666666666666	0	140	557
#	0	#	#	0	#	1	0.0009721833030248532	0.24977538185085355	1	0	9968	1094	0.3333333333333333	0	556	2226
#	#	0	1	1	1	1	0.23801560576654593	0.7504488330341114	10	0	9998	1101	0.6666666666666666	0	418	557
0	1	1	1	1	#	0	0.0	0.0	5	0	1102	1102	0.8333333333333334	0	0	278
1	1	#	1	1	#	1	0.03125	0.5	14	0	9979	1104	0.6666666666666666	0	278	556
0	0	#	#	0	#	1	0.03110961388394788	0.49954995499549953	5	0	9968	1115	0.5	0	555	1111
#	0	0	#	1	#	1	0.031390892467522406	0.5004500450045004	11	0	9989	1126	0.5	0	556	1111
0	0	1	0	#	#	0	0.0	0.0	1	0	1127	1127	0.6666666666666666	0	0	554
0	1	1	1	0	#	1	1.0	1.0	26	0	9967	1130	0.8333333333333334	0	277	277
1	1	#	#	1	1	1	1.0	1.0	38	0	9994	1140	0.6666666666666666	0	554	554
#	0	#	1	#	0	1	0.031108852986075235	0.4995475113122172	6	0	9962	1146	0.5	0	552	1105
#	0	#	1	#	1	1	0.031108852986075235	0.4995475113122172	4	0	9975	1148	0.5	0	552	1105
0	0	1	1	0	0	0	0.0	0.0	4	0	1149	1149	1.0	0	0	138
0	#	#	0	1	#	1	0.000994317716491118	0.2509025270758123	5	0	9991	1152	0.5	0	278	1108
1	1	1	1	1	1	0	0.0	0.0	4	0	1152	1152	1.0	0	0	138
#	0	1	0	0	#	0	0.03125	0.5	5	0	9982	1166	0.6666666666666666	0	276	552
1	#	#	1	#	1	1	0.2373046875	0.75	11	0	9996	1181	0.5	0	828	1104
0	1	1	1	1	1	0	0.0	0.0	3	0	1185	1185	1.0	0	0	138
1	1	#	#	1	1	0	0.0	0.0	5	0	1192	1192	0.6666666666666666	0	0	550
#	1	#	#	1	#	1	0.03132105499565648	0.5002271694684235	4	0	9998	1194	0.3333333333333333	0	1101	2201
1	1	0	0	#	1	1	1.0	1.0	24	0	9953	1208	0.8333333333333334	0	274	274
1	#	1	1	1	1	0	0.0	0.0	3	0	1208	1208	0.8333333333333334	0	0	274
1	#	0	#	1	1	1	1.0	1.0	29	0	9980	1211	0.6666666666666666	0	549	549
0	#	#	1	1	1	1	0.2358699596193902	0.7490909090909091	11	0	9998	1212	0.6666666666666666	0	412	550
0	0	#	0	#	#	1	0.03125	0.5	3	0	9991	1217	0.5	0	549	1098
1	1	1	1	0	1	1	1.0	1.0	35	0	9996	1217	1.0	0	138	138
0	#	#	0	1	1	1	0.0009944477844757251	0.2509090909090909	1	0	9991	1220	0.6666666666666666	0	138	550
1	1	#	0	#	#	1	0.031107566326592152	0.4995433789954338	9	0	9994	1237	0.5	0	547	1095
#	0	1	#	0	#	1	0.03139295493047974	0.5004566210045662	6	0	9968	1239	0.5	0	548	1095
1	1	1	0	1	1	1	1.0	1.0	43	0	9994	1240	1.0	0	137	137
#	#	0	0	1	1	1	0.03096539351832342	0.4990859232175503	3	0	9980	1247	0.6666666666666666	0	273	547
0	0	#	#	0	0	1	0.030681833345493955	0.4981684981684982	8	0	9957	1254	0.6666666666666666	0	272	546
1	1	0	0	1	1	1	1.0	1.0	30	0	9946	1258	1.0	0	136	136
1	1	0	0	#	#	1	0.03125	0.5	4	0	9953	1266	0.6666666666666666	0	272	544
#	0	1	1	#	0	0	0.001003737903407577	0.25137614678899084	3	0	9977	1269	0.6666666666666666	0	137	545
#	1	1	#	0	1	0	0.0009945797721300936	0.2509157509157509	3	0	9999	1275	0.6666666666666666	0	137	546
#	1	1	1	0	#	0	0.0009676360288624026	0.24954128440366974	2	0	9948	1279	0.6666666666666666	0	136	545
#	#	1	#	0	#	1	0.03125	0.5	1	0	9996	1280	0.3333333333333333	0	1089	2178
1	1	1	0	#	1	1	1.0	1.0	28	0	9994	1286	0.8333333333333334	0	273	273
1	0	#	#	#	0	1	0.03125	0.5	7	0	9993	1293	0.5	0	544	1088
0	1	1	1	#	1	0	0.0	0.0	2	0	1294	1294	0.8333333333333334	0	0	272
#	#	0	0	1	#	1	0.007415771484375	0.375	4	0	9989	1300	0.5	0	408	1088
1	#	1	0	#	1	1	0.23803665698536836	0.7504621072088724	12	0	9994	1306	0.6666666666666666	0	406	541
1	1	1	#	#	#	1	0.03153934987643263	0.5009225092250923	12	0	9996	1310	0.5	0	543	1084
1	#	0	1	1	1	0	0.0	0.0	4	0	1313	1313	0.8333333333333334	0	0	272
1	1	#	1	0	0	1	0.0	0.0	3	0	1314	1314	0.8333333333333334	0	0	271
#	#	1	#	1	#	1	0.23803530482703694	0.7504612546125461	6	0	9994	1315	0.3333333333333333	0	1627	2168
1	#	0	#	1	0	1	0.03125	0.5	2	0	9989	1333	0.6666666666666666	0	271	542
1	1	#	0	1	1	1	1.0	1.0	32	0	9994	1337	0.8333333333333334	0	271	271
#	1	1	0	1	1	1	0.03125	0.5	8	0	9994	1359	0.8333333333333334	0	135	270
1	0	#	0	1	1	0	0.0	0.0	4	0	1360	1360	0.8333333333333334	0	0	270
1	0	1	0	#	0	1	0.03125	0.5	6	0	9993	1361	0.8333333333333334	0	135	270
0	1	#	1	1	1	0	0.0	0.0	3	0	1362	1362	0.8333333333333334	0	0	270
0	#	#	0	0	1	1	0.0009765625	0.25	2	0	9945	1363	0.6666666666666666	0	135	540
0	1	#	1	0	#	0	0.0	0.0	4	0	1364	1364	0.6666666666666666	0	0	540
#	1	0	0	1	1	1	0.03125	0.5	7	0	9946	1365	0.8333333333333334	0	135	270
0	1	#	1	#	#	1	1.0	1.0	35	0	9998	1371	0.5	0	1078	1078
0	#	1	0	#	0	1	0.03125	0.5	7	0	9985	1386	0.6666666666666666	0	269	538
1	1	#	#	#	#	1	0.03125	0.5	12	0	9996	1388	0.3333333333333333	0	1075	2150
1	1	#	0	1	#	0	0.030960113322184252	0.49906890130353815	4	0	9949	1390	0.6666666666666666	0	268	537
#	0	1	0	0	#	1	0.030960113322184252	0.49906890130353815	6	0	9957	1392	0.6666666666666666	0	268	537
1	1	#	0	1	1	0	0.0	0.0	2	0	1402	1402	0.8333333333333334	0	0	269
1	1	0	1	#	1	1	1.0	1.0	37	0	9979	1403	0.8333333333333334	0	268	268
0	0	#	1	0	#	1	0.030960113322184252	0.49906890130353815	8	0	9968	1408	0.6666666666666666	0	268	537
0	#	#	0	0	0	1	0.0009675035413182579	0.24953445065176907	2	0	9957	1412	0.6666666666666666	0	134	537
1	1	0	1	1	1	1	1.0	1.0	42	0	9979	1423	1.0	0	134	134
1	#	1	#	0	#	1	0.0009765625	0.25	2	0	9996	1424	0.5	0	268	1072
1	0	0	#	1	1	0	0.0	0.0	2	0	1426	1426	0.8333333333333334	0	0	268
0	#	1	1	#	#	0	0.0	0.0	7	0	1443	1443	0.5	0	0	1069
#	1	#	#	#	1	1	0.23748982143349182	0.7501169864295741	8	0	9998	1450	0.3333333333333333	0	1603	2137
1	1	1	0	0	1	1	1.0	1.0	25	0	9940	1465	1.0	0	133	133
#	0	0	1	1	0	0	0.03125	0.5	3	0	9969	1473	0.8333333333333334	0	133	266
#	1	0	1	1	1	1	1.0	1.0	31	0	9998	1480	0.8333333333333334	0	267	267
1	1	#	#	1	#	1	0.03125	0.5	8	0	9994	1484	0.5	0	532	1064
1	0	0	0	1	1	0	0.0	0.0	2	0	1487	1487	1.0	0	0	133
1	1	1	0	1	1	0	0.0	0.0	4	0	1500	1500	1.0	0	0	133
1	1	0	1	1	#	1	0.03125	0.5	9	0	9979	1501	0.8333333333333334	0	133	266
#	#	1	#	0	1	1	0.09527758104248554	0.6248821866163996	2	0	9996	1509	0.5	0	663	1061
1	1	0	0	1	#	1	0.03125	0.5	9	0	9946	1512	0.8333333333333334	0	132	264
1	1	1	0	#	#	1	0.0315464874385662	0.500945179584121	3	0	9994	1513	0.6666666666666666	0	265	529
1	1	#	#	0	1	1	1.0	1.0	32	0	9996	1514	0.6666666666666666	0	529	529
#	0	1	1	0	0	1	0.03066481057996481	0.4981132075471698	7	0	9956	1518	0.8333333333333334	0	132	265
#	0	#	1	#	1	0	0.03125	0.5	3	0	9981	1521	0.5	0	530	1060
0	1	1	1	#	#	1	1.0	1.0	37	0	9986	1536	0.6666666666666666	0	529	529
1	1	#	0	0	1	1	1.0	1.0	21	0	9953	1536	0.8333333333333334	0	264	264
0	0	#	1	#	1	1	0.03125	0.5	12	0	9968	1540	0.6666666666666666	0	264	528
0	1	#	1	1	0	1	1.0	1.0	24	0	9986	1549	0.8333333333333334	0	264	264
0	#	#	1	1	#	1	0.2373046875	0.75	10	0	9998	1550	0.5	0	792	1056
1	1	#	1	0	#	1	0.03125	0.5	5	0	9996	1561	0.6666666666666666	0	264	528
0	#	0	1	#	1	1	0.03125	0.5	5	0	9998	1562	0.6666666666666666	0	264	528
#	1	#	#	0	#	1	0.031175982979729143	0.4997629208155524	3	0	9996	1565	0.3333333333333333	0	1054	2109
1	1	0	#	#	1	1	1.0	1.0	29	0	9979	1568	0.6666666666666666	0	527	527
0	0	#	0	0	0	1	0.030660394310230217	0.49809885931558934	5	0	9957	1573	0.8333333333333334	0	131	263
#	#	#	#	1	1	1	0.23711703553445818	0.7498813478879924	5	0	9998	1579	0.3333333333333333	0	1580	2107
0	1	1	1	0	#	0	0.0	0.0	1	0	1586	1586	0.8333333333333334	0	0	262
1	1	1	#	1	1	0	0.0	0.0	6	0	1588	1588	0.8333333333333334	0	0	263
#	1	#	#	#	#	1	0.03125	0.5	4	0	9998	1589	0.16666666666666666	0	2103	4206
1	0	1	0	1	1	0	0.0	0.0	4	0	1592	1592	1.0	0	0	131
#	#	1	0	#	#	1	0.03139895111219107	0.5004757373929591	1	0	9994	1594	0.3333333333333333	0	1052	2102
1	#	0	#	1	1	0	0.0	0.0	4	0	1596	1596	0.6666666666666666	0	0	524
#	1	#	1	1	0	1	0.030954633500942488	0.4990512333965844	7	0	9986	1600	0.6666666666666666	0	263	527
1	1	0	0	0	1	1	1.0	1.0	16	0	9953	1605	1.0	0	131	131
1	#	0	0	1	1	0	0.0	0.0	3	0	1609	1609	0.8333333333333334	0	0	262
1	0	0	#	#	1	1	0.03125	0.5	9	0	9980	1612	0.6666666666666666	0	262	524
1	0	0	1	#	0	0	0.03125	0.5	5	0	9966	1613	0.8333333333333334	0	131	262
#	#	#	0	1	1	1	0.095367431640625	0.625	4	0	9994	1615	0.5	0	655	1048
0	1	#	1	#	0	1	1.0	1.0	24	0	9986	1639	0.6666666666666666	0	522	522
#	0	0	0	1	1	1	0.03125	0.5	6	0	9980	1640	0.8333333333333334	0	131	262
1	1	1	0	#	1	0	0.0	0.0	4	0	1642	1642	0.8333333333333334	0	0	261
1	#	#	1	0	1	1	0.031551057505623384	0.5009596928982726	2	0	9996	1644	0.6666666666666666	0	261	521
1	1	#	#	0	1	0	0.0	0.0	3	0	1649	1649	0.6666666666666666	0	0	521
1	#	0	0	1	#	1	0.238823918690063	0.7509578544061303	9	0	9989	1653	0.6666666666666666	0	392	522
0	1	#	1	0	#	1	1.0	1.0	31	0	9976	1662	0.6666666666666666	0	520	520
0	0	1	1	0	1	0	0.0	0.0	3	0	1672	1672	1.0	0	0	130
1	1	0	0	1	1	0	0.0	0.0	3	0	1675	1675	1.0	0	0	130
1	0	#	0	1	#	0	0.0	0.0	6	0	1677	1677	0.6666666666666666	0	0	520
#	1	#	1	1	1	0	0.0	0.0	3	0	1678	1678	0.6666666666666666	0	0	520
0	#	#	1	#	#	1	0.23692426967589983	0.7497593840230992	12	0	9998	1681	0.3333333333333333	0	1558	2078
0	1	1	1	#	0	0	0.0	0.0	7	0	1684	1684	0.8333333333333334	0	0	260
1	#	0	1	0	1	1	0.03125	0.5	7	0	9960	1688	0.8333333333333334	0	130	260
0	#	0	1	1	0	1	0.03065135874187577	0.4980694980694981	5	0	9937	1690	0.8333333333333334	0	129	259
1	0	1	1	1	0	0	0.0	0.0	6	0	1693	1693	1.0	0	0	129
1	#	0	1	#	0	1	0.0009765625	0.25	1	0	9962	1704	0.6666666666666666	0	130	520
1	1	#	1	#	#	1	0.03125	0.5	9	0	9996	1722	0.5	0	518	1036
1	1	0	#	1	0	1	0.0	0.0	1	0	1723	1723	0.8333333333333334	0	0	259
0	1	0	1	1	1	1	1.0	1.0	23	0	9998	1726	1.0	0	130	130
0	1	0	1	1	0	1	1.0	1.0	18	0	9937	1733	1.0	0	129	129
#	1	#	1	#	1	1	1.0	1.0	34	0	9998	1734	0.5	0	1034	1034
1	1	0	#	1	1	1	1.0	1.0	29	0	9979	1742	0.8333333333333334	0	258	258
0	1	1	#	1	0	1	0.03125	0.5	10	0	9986	1744	0.8333333333333334	0	129	258
0	#	#	1	1	0	1	0.23653770466592067	0.7495145631067961	8	0	9986	1745	0.6666666666666666	0	386	515
#	1	#	#	1	1	1	0.23807365862274166	0.7504854368932039	13	0	9998	1759	0.5	0	773	1030
1	#	0	#	0	1	1	0.0309477779010002	0.49902912621359224	3	0	9960	1764	0.6666666666666666	0	257	515
0	#	#	#	1	#	1	0.03125	0.5	2	0	9998	1765	0.3333333333333333	0	1029	2058
0	#	#	1	#	1	0	0.000981307692710822	0.2502424830261882	2	0	9981	1768	0.5	0	258	1031
0	#	#	#	#	1	1	0.031174187323463443	0.49975716367168527	3	0	9998	1774	0.3333333333333333	0	1029	2059
#	1	#	#	1	0	1	0.0009765625	0.25	2	0	9986	1776	0.5	0	257	1028
#	0	1	1	1	#	0	0.0	0.0	2	0	1777	1777	0.6666666666666666	0	0	513
1	#	0	0	#	#	1	0.03155577066354986	0.5009746588693957	4	0	9989	1779	0.5	0	514	1026
0	1	0	1	0	1	1	1.0	1.0	30	0	9963	1781	1.0	0	128	128
1	1	#	0	#	1	1	1.0	1.0	35	0	9994	1782	0.6666666666666666	0	513	513
#	#	0	#	#	1	1	0.03132633118002559	0.5002440214738897	2	0	9998	1799	0.3333333333333333	0	1025	2049
#	1	1	0	0	1	1	0.03125	0.5	6	0	9940	1809	0.8333333333333334	0	128	256
#	1	#	0	0	1	1	0.03094542142934562	0.49902152641878667	6	0	9953	1814	0.6666666666666666	0	255	511
0	1	0	1	#	1	1	1.0	1.0	33	0	9998	1819	0.8333333333333334	0	256	256
0	0	1	1	#	1	0	0.0	0.0	3	0	1821	1821	0.8333333333333334	0	0	255
#	1	#	0	1	1	1	0.03125	0.5	6	0	9994	1823	0.6666666666666666	0	255	510
0	1	#	#	0	#	1	0.031097561266505924	0.4995112414467253	8	0	9976	1829	0.5	0	511	1023
#	1	1	0	0	#	1	0.0009575638105107849	0.24901960784313726	2	0	9940	1831	0.6666666666666666	0	127	510
0	#	1	1	1	0	0	0.0	0.0	5	0	1842	1842	0.8333333333333334	0	0	255
#	1	0	1	#	#	1	0.23691680806760587	0.7497546614327772	12	0	9998	1848	0.5	0	764	1019
0	1	#	#	#	#	1	0.03109696405534995	0.49950932286555444	5	0	9998	1851	0.3333333333333333	0	1018	2038
0	0	#	#	0	1	1	0.03125	0.5	9	0	9968	1856	0.6666666666666666	0	254	508
1	1	1	0	1	#	1	0.03186756982537489	0.5019607843137255	11	0	9994	1859	0.8333333333333334	0	128	255
#	#	0	#	1	1	1	0.09564908363469972	0.6253687315634219	7	0	9998	1866	0.5	0	636	1017
0	1	#	0	0	1	1	0.0	0.0	2	0	1867	1867	0.8333333333333334	0	0	255
1	1	#	0	1	#	1	0.03125	0.5	8	0	9994	1878	0.6666666666666666	0	254	508
#	1	0	1	0	1	1	1.0	1.0	22	0	9963	1894	0.8333333333333334	0	254	254
#	0	1	1	0	1	1	0.03187249039386427	0.5019762845849802	13	0	9968	1897	0.8333333333333334	0	127	253
#	0	#	0	#	#	1	0.03117299165894594	0.4997533300444006	1	0	9993	1899	0.3333333333333333	0	1013	2027
#	1	0	0	0	1	1	0.03125	0.5	11	0	9953	1900	0.8333333333333334	0	126	252
0	0	1	0	#	1	0	0.0	0.0	1	0	1907	1907	0.8333333333333334	0	0	253
1	0	0	0	1	0	1	1.0	1.0	25	0	9989	1910	1.0	0	127	127
1	1	0	#	0	1	1	1.0	1.0	20	0	9960	1919	0.8333333333333334	0	252	252
#	1	0	0	1	1	0	0.03187249039386427	0.5019762845849802	3	0	9990	1924	0.8333333333333334	0	127	253
1	0	0	#	1	0	0	0.0	0.0	4	0	1928	1928	0.8333333333333334	0	0	252
1	1	#	1	#	#	0	0.03125	0.5	2	0	9992	1940	0.5	0	504	1008
1	0	1	1	0	1	1	0.0	0.0	1	0	1952	1952	1.0	0	0	126
0	#	#	0	0	#	1	0.0009525104183198299	0.24875621890547264	1	0	9957	1960	0.5	0	250	1005
1	#	0	0	1	0	0	0.030632430555994714	0.49800796812749004	2	0	9949	1960	0.8333333333333334	0	125	251
#	#	0	1	1	0	1	0.030632430555994714	0.49800796812749004	3	0	9962	1962	0.6666666666666666	0	250	502
0	0	1	#	#	1	0	0.0	0.0	4	0	1963	1963	0.6666666666666666	0	0	502
#	1	0	1	#	1	1	1.0	1.0	24	0	9998	1965	0.6666666666666666	0	502	502
#	0	0	0	1	0	1	0.031877490000190724	0.50199203187251	7	0	9989	1972	0.8333333333333334	0	126	251
1	0	1	0	#	1	1	0.03125	0.5	9	0	9939	1977	0.8333333333333334	0	125	250
0	#	1	0	0	#	1	0.03093936628487441	0.499001996007984	5	0	9957	1988	0.6666666666666666	0	250	501
0	0	1	0	1	#	0	0.0	0.0	4	0	1990	1990	0.8333333333333334	0	0	251
0	0	1	#	#	0	0	0.0	0.0	2	0	1998	1998	0.6666666666666666	0	0	500
#	0	0	0	1	#	1	0.03125	0.5	6	0	9989	2009	0.6666666666666666	0	250	500
0	0	#	1	#	0	0	0.03125	0.5	4	0	9997	2010	0.6666666666666666	0	250	500
#	0	1	#	1	0	0	0.0	0.0	1	0	2014	2014	0.6666666666666666	0	0	498
1	1	0	#	#	#	1	0.03125	0.5	12	0	9979	2023	0.5	0	498	996
1	#	1	#	0	1	1	0.03125	0.5	5	0	9996	2024	0.6666666666666666	0	249	498
1	#	0	#	0	#	1	0.0009571096874939596	0.24899598393574296	1	0	9960	2026	0.5	0	248	996
1	1	0	#	1	#	1	0.03125	0.5	9	0	9979	2037	0.6666666666666666	0	249	498
1	1	1	1	0	#	1	0.031882570564059055	0.5020080321285141	7	0	9996	2045	0.8333333333333334	0	125	249
0	#	#	#	#	0	1	0.031092965142153692	0.499496475327291	3	0	9986	2058	0.3333333333333333	0	992	1986
#	0	0	#	1	1	1	0.03125	0.5	5	0	9980	2061	0.6666666666666666	0	248	496
1	1	0	1	0	1	1	1.0	1.0	31	0	9960	2092	1.0	0	123	123
#	1	#	#	1	1	0	0.0009716353531472584	0.24974721941354905	1	0	9990	2092	0.5	0	247	989
0	1	1	#	0	#	1	0.03062251040628165	0.4979757085020243	9	0	9967	2098	0.6666666666666666	0	246	494
#	#	0	1	0	#	1	0.007440875630269309	0.3752535496957404	4	0	9976	2102	0.5	0	370	986
1	#	0	#	#	0	1	0.0009865070462279954	0.25050709939148075	1	0	9989	2108	0.5	0	247	986
0	1	1	1	0	0	1	1.0	1.0	29	0	9941	2119	1.0	0	123	123
0	1	#	1	1	#	0	0.0	0.0	3	0	2119	2119	0.6666666666666666	0	0	493
0	1	#	#	1	0	1	0.030933065501601725	0.4989816700610998	2	0	9986	2139	0.6666666666666666	0	245	491
0	1	0	#	1	1	1	0.03125	0.5	10	0	9998	2143	0.8333333333333334	0	123	246
#	1	#	1	1	#	0	0.0009865477185448815	0.2505091649694501	3	0	9992	2150	0.5	0	246	982
0	#	0	#	#	0	1	0.0009666582969250539	0.2494908350305499	2	0	9976	2153	0.5	0	245	982
#	0	1	0	0	0	1	0.030617429855739318	0.49795918367346936	3	0	9957	2166	0.8333333333333334	0	122	245
#	1	0	#	1	1	1	0.2365002655712497	0.7494908350305499	10	0	9998	2167	0.6666666666666666	0	368	491
1	#	1	#	#	0	1	0.0009815602505581433	0.25025536261491316	2	0	9993	2170	0.5	0	245	979
#	0	1	1	0	#	1	0.03125	0.5	9	0	9968	2171	0.6666666666666666	0	244	488
0	1	#	#	0	1	0	0.03157083919736455	0.5010224948875256	6	0	9999	2177	0.6666666666666666	0	245	489
1	0	#	#	1	1	0	0.0	0.0	7	0	2180	2180	0.6666666666666666	0	0	488
#	0	1	0	0	1	0	0.030612266365826674	0.49794238683127573	6	0	9938	2200	0.8333333333333334	0	121	243
#	#	1	0	0	1	1	0.030929160830413804	0.49896907216494846	2	0	9945	2202	0.6666666666666666	0	242	485
#	#	0	1	#	1	1	0.09556341889802782	0.6252566735112937	1	0	9998	2216	0.5	0	609	974
1	1	1	0	0	#	1	0.03125	0.5	8	0	9940	2220	0.8333333333333334	0	121	242
0	1	#	#	1	#	0	0.03125	0.5	5	0	9990	2234	0.5	0	486	972
#	1	0	0	#	1	1	0.030929160830413804	0.49896907216494846	7	0	9953	2236	0.6666666666666666	0	242	485
#	1	0	#	0	1	1	0.2373046875	0.75	6	0	9963	2237	0.6666666666666666	0	363	484
0	1	0	#	#	1	1	0.03125	0.5	4	0	9998	2238	0.6666666666666666	0	243	486
0	1	0	1	#	0	1	1.0	1.0	21	0	9976	2260	0.8333333333333334	0	241	241
#	1	#	#	0	1	1	0.23689596440125021	0.749741468459152	11	0	9996	2266	0.5	0	725	967
1	1	1	0	#	#	0	0.03125	0.5	4	0	9950	2268	0.6666666666666666	0	241	482
0	#	#	0	0	#	0	0.23977145097970196	0.7515527950310559	7	0	9999	2278	0.5	0	726	966
#	1	1	#	#	1	0	0.0009715130666707009	0.24974093264248703	1	0	9999	2279	0.5	0	241	965
0	0	1	0	0	0	1	1.0	1.0	25	0	9957	2280	1.0	0	120	120
#	0	0	0	#	#	1	0.000991836903578711	0.25077720207253884	1	0	9989	2292	0.5	0	242	965
0	1	0	1	0	0	1	1.0	1.0	23	0	9976	2296	1.0	0	120	120
1	#	0	0	#	1	0	0.0009664532444679152	0.2494802494802495	2	0	9970	2298	0.6666666666666666	0	120	481
1	1	1	#	1	0	0	1.0	1.0	19	0	9988	2299	0.8333333333333334	0	241	241
0	1	1	1	1	0	0	0.0	0.0	4	0	2313	2313	1.0	0	0	120
#	1	1	#	#	1	1	0.23771825430008736	0.7502612330198537	9	0	9996	2346	0.5	0	718	957
#	0	#	#	1	#	0	0.0009740127298519196	0.24986931521170935	3	0	9981	2355	0.3333333333333333	0	478	1913
1	1	#	#	0	#	1	0.031414300373684846	0.5005246589716684	11	0	9996	2366	0.5	0	477	953
#	#	0	1	0	1	1	0.03125	0.5	10	0	9963	2383	0.6666666666666666	0	238	476
#	0	#	0	0	0	1	0.0009765625	0.25	1	0	9957	2384	0.6666666666666666	0	119	476
0	0	1	#	0	0	0	0.0	0.0	3	0	2386	2386	0.8333333333333334	0	0	238
0	1	1	#	1	#	0	0.030922434760321298	0.49894736842105264	7	0	9954	2399	0.6666666666666666	0	237	475
1	1	#	1	#	1	0	0.0	0.0	3	0	2399	2399	0.6666666666666666	0	0	476
